service_id,service_en,service_fr,org_id,org_name_en,org_name_fr
138,AgriScience Program: Projects,Programme Agri-science - projets,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
137,AgriMarketing Program: National Industry Association,Programme Agri-marketing : Volet Associations nationales de l'industrie,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
136,AgriAssurance: National Industry Association Component,Programme Agri-assurance : Volet Associations nationales de l'industrie,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
135,Farm Debt Mediation Service,Service de médiation en matière d'endettement agricole,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
134,AgriStability,Agri-stabilité,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
133,AgriInvest,Agri-investissement,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
132,Saint-Hyacinthe Research and Development Centre's Industrial Program,Programme industriel du Centre de recherche et de développement de Saint-Hyacinthe,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
131,Office of Intellectual Property and Commercialization,Bureau de la propriété intellectuelle et de la commercialisation (BPIC),1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
130,Drought Watch,Guetter la sécheresse,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
129,Geospatial,Produits géospatiaux,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
127,Canadian Soil Information Services (CanSIS),Système d’information sur les sols du Canada (SISCan),1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
125,Domestic Statistics and Market Information Web,Statistiques canadiennes et site Web d'information sur les marchés,1,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
95,Intra-building Network Services,Services de réseau à l’intérieur des immeubles,305,Shared Services Canada,Services partagés Canada
57,Access to Information and Privacy,Accès à l'information et protection des renseignements personnels,140,Prairies Economic Development Canada,Développement économique Canada pour les Prairies
53,Review and Appeal hearings,Audiences de révision et d'appel,333,Veterans Review and Appeal Board,Tribunal des anciens combattants (révision et appel)
52,Internet,Internet,305,Shared Services Canada,Services partagés Canada
51,Satellite,Satellite,305,Shared Services Canada,Services partagés Canada
50,Audio Conferencing,Téléconférence,305,Shared Services Canada,Services partagés Canada
49,Web Conferencing,Cyberconférence,305,Shared Services Canada,Services partagés Canada
48,Workplace Technology Devices Provisioning,Approvisionnements des appareils technologiques en milieu de travail,305,Shared Services Canada,Services partagés Canada
47,Classified Infrastructure,Infrastructure classifiée,305,Shared Services Canada,Services partagés Canada
46,Cloud Brokering,Courtage infonuagique,305,Shared Services Canada,Services partagés Canada
45,Database,Base de données,305,Shared Services Canada,Services partagés Canada
44,Middleware,Intergiciel,305,Shared Services Canada,Services partagés Canada
41,Storage,Stockage,305,Shared Services Canada,Services partagés Canada
40,Mainframe,Ordinateur central,305,Shared Services Canada,Services partagés Canada
39,Midrange,Ordinateurs de milieu de gamme,305,Shared Services Canada,Services partagés Canada
38,Secure Remote Access,Accès à distance protégé,305,Shared Services Canada,Services partagés Canada
37,External Credential Management,Gestion des justificatifs externes,305,Shared Services Canada,Services partagés Canada
36,Internal Credential Management,Gestion des justificatifs internes,305,Shared Services Canada,Services partagés Canada
35,Bulk Print,Impression en bloc,305,Shared Services Canada,Services partagés Canada
34,Fixed Line Phones,Téléphones fixes (filaires),305,Shared Services Canada,Services partagés Canada
33,Toll-free Voice,Appels sans frais,305,Shared Services Canada,Services partagés Canada
32,Refugee Appeals,Appels des réfugiés,174,Immigration and Refugee Board of Canada,Commission de l'immigration et du statut de réfugié du Canada
31,Refugee Protection,Protection des réfugiés,174,Immigration and Refugee Board of Canada,Commission de l'immigration et du statut de réfugié du Canada
30,Access to information and the protection of personal information,Accès à l'information et protection des renseignements personnels,218,The National Battlefields Commission,Commission des champs de bataille nationaux
29,Commemorative program (no fee),Programme de commémoration (sans frais),218,The National Battlefields Commission,Commission des champs de bataille nationaux
28,Access to cultural activities,Accès à des activités culturelles,218,The National Battlefields Commission,Commission des champs de bataille nationaux
27,"Access to historic, thematic and educational activities","Accès à des activités historiques, thématiques et éducative",218,The National Battlefields Commission,Commission des champs de bataille nationaux
26,Access to the Plains of Abraham Museum,Accès au Musée des plaines d'Abraham,218,The National Battlefields Commission,Commission des champs de bataille nationaux
25,"Access to the natural, historic and recreational site (no fee)","Accès au site naturel, historique et récréatif (sans frais)",218,The National Battlefields Commission,Commission des champs de bataille nationaux
23,"Policy, Advocacy, and Coordination","Politique, représentation et coordination",140,Prairies Economic Development Canada,Développement économique Canada pour les Prairies
22,Web Inquiries,Demandes de renseignements sur le Web,140,Prairies Economic Development Canada,Développement économique Canada pour les Prairies
21,Grants and Contribution Programs,Programmes de subventions et de contributions,140,Prairies Economic Development Canada,Développement économique Canada pour les Prairies
20,High-performance Computing,Calcul de haute performance,305,Shared Services Canada,Services partagés Canada
19,Enterprise Requested Delivery,Demandes de livraison en organisation,47,Canada School of Public Service,École de la fonction publique du Canada
18,Learning Services ; access to the School's learning products,Services d'apprentissage; accès aux produits d'apprentissage de l'école,47,Canada School of Public Service,École de la fonction publique du Canada
17,Contact Centre,Centre de contact,305,Shared Services Canada,Services partagés Canada
16,Videoconferencing,Vidéoconférence,305,Shared Services Canada,Services partagés Canada
15,Mobile Devices,Gestion des appareils mobiles d’entreprise,305,Shared Services Canada,Services partagés Canada
14,GC WAN,Réseau étendu du RGC,305,Shared Services Canada,Services partagés Canada
13,Information and Education Services to Businesses,Services d'information et de formation aux entreprises,136,Public Services and Procurement Canada,Services publics et Approvisionnement Canada
12,Procurement Training Services,Services de formation sur l'approvisionnement,136,Public Services and Procurement Canada,Services publics et Approvisionnement Canada
10,Procurement,Approvisionnement,136,Public Services and Procurement Canada,Services publics et Approvisionnement Canada
8,Email,Courriel (Yes et Legacy),305,Shared Services Canada,Services partagés Canada
7,Canada Pension Plan (CPP) Benefits,Prestations du Régime de pensions du Canada,128,Employment and Social Development Canada,Emploi et Développement social Canada
6,Service Complaints,Plaintes de service,65,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments
5,Regulatory Clarification,Clarification règlementaires,65,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments
4,Food Recalls and safety alerts,Rappels d'aliments et avis de sécurité,65,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments
3,Export Food - Health/Sanitary Certificate,Exportations d'aliments - Certificats de santé ou de salubrité,65,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments
